-0.004791,-0.076630
-0.005524,-0.088348
-0.007660,-0.122528
-0.006073,-0.097137
-0.007141,-0.114227
-0.008087,-0.129364
-0.007202,-0.115204
-0.007904,-0.126434
-0.007660,-0.122528
-0.007599,-0.121552
-0.008057,-0.128876
-0.007690,-0.123016
-0.007355,-0.117645
-0.007355,-0.117645
-0.005127,-0.082001
-0.004578,-0.073212
-0.006409,-0.102509
-0.008606,-0.137665
-0.008972,-0.143524
-0.007599,-0.121552
-0.008270,-0.132294
-0.007355,-0.117645
-0.009277,-0.148407
